tiempo,x,y,vx,vy
1.6300000000000012,26.28520776124061,27.90369481563298,13.579686782950603,6.737994612742768
1.6400000000000012,26.42090190099876,27.970533537172486,13.559161321156179,6.629784353195402
1.6500000000000012,26.55639138834691,28.036291192163485,13.538756064549265,6.521780934806382
1.6600000000000013,26.691677418254802,28.100969838018994,13.518469597687353,6.4139821627067395
1.6700000000000013,26.826761171567046,28.164571510348477,13.49830051096413,6.3063858710355625
1.6800000000000013,26.961643815060846,28.227098223247356,13.478247400485198,6.198989922826317
1.6900000000000013,27.09632650150252,28.288551969585402,13.458308867947945,6.091792209898418
1.7000000000000013,27.230810369702837,28.348934721294075,13.43848352052559,5.9847906527539205
1.7100000000000013,27.365096544571205,28.40824842965286,13.418769970755452,5.877983200479193
1.7200000000000013,27.49918613716878,28.46649502557464,13.399166836431467,5.771367830651418
1.7300000000000013,27.63308024476051,28.523676419890148,13.379672740500999,5.6649425492497905
1.7400000000000013,27.766779950866166,28.57979450363156,13.360286310965968,5.558705390571252
1.7500000000000013,27.900286325310415,28.63485114831529,13.341006180788352,5.452654417150612
1.7600000000000013,28.03360042427197,28.688848206223955,13.321830987800075,5.34678771968491
1.7700000000000014,28.166723290331856,28.74178751068767,13.302759374617342,5.2411034169618445
1.7800000000000014,28.299655952520833,28.793670876364583,13.283789988559432,5.135599655792125
1.7900000000000014,28.432399426366057,28.84450009952081,13.264921481572005,5.030274610945573
1.8000000000000014,28.564954713936963,28.8942769583097,13.246152510154937,4.925126485090805
1.8100000000000014,28.69732280389048,28.943003213050538,13.227481735294736,4.820153508738335
1.8200000000000014,28.82950467151556,28.99068060650671,13.208907822401546,4.715353940186912
1.8300000000000014,28.96150127877714,29.037310864163317,13.190429441250798,4.610726065472922
1.8400000000000014,29.093313574359502,29.082895694504302,13.172045265929508,4.506268198322682
1.8500000000000014,29.22494249370916,29.127436789289142,13.153753974787268,4.401978680107424
1.8600000000000014,29.356388959077247,29.170935823829073,13.135554250391941,4.297855879800804
1.8700000000000014,29.487653879561496,29.213394457262904,13.117444779490095,4.193898193938731
1.8800000000000014,29.618738151147852,29.254814332832463,13.099424252972181,4.090104046581333
1.8900000000000015,29.74964265675176,29.295197078157646,13.081491365842485,3.9864718892768667
1.9000000000000015,29.88036826625917,29.334544305511127,13.063644817193854,3.8830002010273628
1.9100000000000015,30.01091583656731,29.37285761209273,13.045883310187222,3.779687488255817
1.9200000000000015,30.141286211625303,29.41013858030349,13.02820555203593,3.676532284774721
1.9300000000000015,30.271480222474604,29.44638877801938,13.010610253994855,3.5735331517557265
1.9400000000000015,30.40149868728941,29.481609758864767,12.993096131354338,3.470688677700237
1.9500000000000015,30.531342411416986,29.515803062485556,12.975661903438915,3.3679974784107176
1.9600000000000015,30.661012187418024,29.548970214822074,12.958306293610837,3.2654581969625127
1.9700000000000015,30.790508795107066,29.581112728381637,12.941028029278371,3.1630695036759553
1.9800000000000015,30.919833001593013,29.61223210251088,12.92382584190887,3.0608300960885577
1.9900000000000015,31.04898556131981,29.642329823667787,12.906698467046578,2.958738698927067
2.0000000000000013,31.17796721610732,29.67140736569343,12.889644644335153,2.8567940640791707
